sku,image_url,error
BED-77300-CALEB-KING-BED,https://www.alrugaibfurniture.com/cdn/shop/files/ADS_7188_1800x1800.jpg?v=1688471800,"Failed to download image from https://www.alrugaibfurniture.com/cdn/shop/files/ADS_7188_1800x1800.jpg?v=1688471800: Client error '404 Not Found' for url 'https://www.alrugaibfurniture.com/cdn/shop/files/ADS_7188_1800x1800.jpg?v=1688471800'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-77387-CARACOLE-CLASSIC-SHELTER-ME-KI,https://www.alrugaibfurniture.com/cdn/shop/files/cla-423-125_1800x1800.jpg?v=1698311548,"Failed to download image from https://www.alrugaibfurniture.com/cdn/shop/files/cla-423-125_1800x1800.jpg?v=1698311548: Client error '404 Not Found' for url 'https://www.alrugaibfurniture.com/cdn/shop/files/cla-423-125_1800x1800.jpg?v=1698311548'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-77498-ROYAL-ELEGANCE-SWEDISH-WOOD-KI,https://www.alrugaibfurniture.com/cdn/shop/files/royal-elegance-swedish-wood-king-bed-opulent-grey-symphony-160x200x140-by-alhome-5990862_1800x1800.jpg?v=1753122293,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'pillow'. This image may contain the wrong product type or category. Detection confidence: 0.949""}"
BED-77485-CARACOLE-CLASSIC-TEMPO,https://www.alrugaibfurniture.com/cdn/shop/files/cla-422-121-rs_f949d2cf-00b8-4f61-8166-d90eda9382e3_1800x1800.jpg?v=1689486909,"Failed to download image from https://www.alrugaibfurniture.com/cdn/shop/files/cla-422-121-rs_f949d2cf-00b8-4f61-8166-d90eda9382e3_1800x1800.jpg?v=1689486909: Client error '404 Not Found' for url 'https://www.alrugaibfurniture.com/cdn/shop/files/cla-422-121-rs_f949d2cf-00b8-4f61-8166-d90eda9382e3_1800x1800.jpg?v=1689486909'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-77578-LORELEI-COMPLETE-KING-UPHOLSTE,https://www.alrugaibfurniture.com/cdn/shop/files/lorelei-complete-king-upholstered-sleigh-bed-397014_1800x1800.jpg?v=1750332670,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'chaise-lounge'. This image may contain the wrong product type or category. Detection confidence: 0.907""}"
BED-77597-VICTORIA-MANOR-KING-BED,https://www.alrugaibfurniture.com/cdn/shop/files/victoria-manor-king-bed-8180850_1800x1800.jpg?v=1755777621,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'pillow'. This image may contain the wrong product type or category. Detection confidence: 0.957""}"
BED-77621-SHAWBURN-FULL-PLATFORM-BED,https://www.alrugaibfurniture.com/cdn/shop/files/shawburn-full-platform-bed-7954421_1800x1800.jpg?v=1758491911,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'chaise-lounge'. This image may contain the wrong product type or category. Detection confidence: 0.947""}"
BED-77620-SHAWBURN-QUEEN-PLATFORM-BED,https://www.alrugaibfurniture.com/cdn/shop/files/shawburn-queen-platform-bed-3713598_1800x1800.jpg?v=1758491910,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'pillow'. This image may contain the wrong product type or category. Detection confidence: 0.953""}"
BED-77658-WYLLER-CRIB-WITH-GUARD-RAIL-IN,https://www.alrugaibfurniture.com/cdn/shop/files/wyller-crib-with-guard-rail-in-oak-975334_1800x1800.jpg?v=1750316263,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'console'. This image may contain the wrong product type or category. Detection confidence: 0.485""}"
BED-78061-KING-STORAGE-BED-FOG,https://www.alrugaibfurniture.com/cdn/shop/products/rtfc29d31kmuoke1afcq_1800x1800.jpg?v=1665473319,"Failed to download image from https://www.alrugaibfurniture.com/cdn/shop/products/rtfc29d31kmuoke1afcq_1800x1800.jpg?v=1665473319: Client error '404 Not Found' for url 'https://www.alrugaibfurniture.com/cdn/shop/products/rtfc29d31kmuoke1afcq_1800x1800.jpg?v=1665473319'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-78038-BUNK-BED,https://www.alrugaibfurniture.com/cdn/shop/products/B106-56-SD-P1-KO_1800x1800.webp?v=1659959195,"Failed to download image from https://www.alrugaibfurniture.com/cdn/shop/products/B106-56-SD-P1-KO_1800x1800.webp?v=1659959195: Client error '404 Not Found' for url 'https://www.alrugaibfurniture.com/cdn/shop/products/B106-56-SD-P1-KO_1800x1800.webp?v=1659959195'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-78062-KING-STORAGE-BED-LINEN,https://www.alrugaibfurniture.com/cdn/shop/products/robr9sq6dr6pyybdyuby_1800x1800.jpg?v=1665473318,"Failed to download image from https://www.alrugaibfurniture.com/cdn/shop/products/robr9sq6dr6pyybdyuby_1800x1800.jpg?v=1665473318: Client error '404 Not Found' for url 'https://www.alrugaibfurniture.com/cdn/shop/products/robr9sq6dr6pyybdyuby_1800x1800.jpg?v=1665473318'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-78152-IN-HOUSE-VALENCIA-BED-FRAME-VE,https://www.alrugaibfurniture.com/cdn/shop/files/2_d4de7958-f23a-4a5d-8b0c-83fca4a66712_1800x1800.jpg?v=1701253625,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'sofa'. This image may contain the wrong product type or category. Detection confidence: 0.299""}"
BED-78153-IN-HOUSE-SERIN-BED-FRAME-VELVE,https://www.alrugaibfurniture.com/cdn/shop/files/Untitled-2_569d6360-762c-43af-8e8b-cffac0782028_1800x1800.jpg?v=1701253559,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'chaise-lounge'. This image may contain the wrong product type or category. Detection confidence: 0.931""}"
BED-78067-KING-TUFTED-STORAGE-BED-DENIM,https://www.alrugaibfurniture.com/cdn/shop/products/z9kkricgqae89ehxuyul_1800x1800.jpg?v=1665473331,"Failed to download image from https://www.alrugaibfurniture.com/cdn/shop/products/z9kkricgqae89ehxuyul_1800x1800.jpg?v=1665473331: Client error '404 Not Found' for url 'https://www.alrugaibfurniture.com/cdn/shop/products/z9kkricgqae89ehxuyul_1800x1800.jpg?v=1665473331'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-78068-KING-TUFTED-STORAGE-BED-LINEN,https://www.alrugaibfurniture.com/cdn/shop/products/kl1x63fvnzsprmtjzlhf_1800x1800.jpg?v=1665473334,"Failed to download image from https://www.alrugaibfurniture.com/cdn/shop/products/kl1x63fvnzsprmtjzlhf_1800x1800.jpg?v=1665473334: Client error '404 Not Found' for url 'https://www.alrugaibfurniture.com/cdn/shop/products/kl1x63fvnzsprmtjzlhf_1800x1800.jpg?v=1665473334'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-78069-HARPER-SAND-BED,https://www.alrugaibfurniture.com/cdn/shop/products/12_8a36cb58-4153-44eb-ad3c-8d2779d5599f_1800x1800.png?v=1683704988,"Failed to download image from https://www.alrugaibfurniture.com/cdn/shop/products/12_8a36cb58-4153-44eb-ad3c-8d2779d5599f_1800x1800.png?v=1683704988: Client error '404 Not Found' for url 'https://www.alrugaibfurniture.com/cdn/shop/products/12_8a36cb58-4153-44eb-ad3c-8d2779d5599f_1800x1800.png?v=1683704988'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-78230-IN-HOUSE-AL-SHAHBA-BED-FRAME-V,https://www.alrugaibfurniture.com/cdn/shop/files/902183-BO5008-2_f1a73f7c-4244-4774-b437-34b8b53aa712_1800x1800.jpg?v=1701253699,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'sofa'. This image may contain the wrong product type or category. Detection confidence: 0.466""}"
BED-78154-IN-HOUSE-LUJIN-BED-FRAME-LINEN,https://www.alrugaibfurniture.com/cdn/shop/files/902158204407-2_1eb6b289-0288-4073-a100-9aa37b7198d9_1800x1800.jpg?v=1701253549,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'chaise-lounge'. This image may contain the wrong product type or category. Detection confidence: 0.317""}"
BED-78155-DEMARLOS-KINGBED,https://www.alrugaibfurniture.com/cdn/shop/files/B693-58-56-97-P1-KO_1800x1800.webp?v=1698129133,"Failed to download image from https://www.alrugaibfurniture.com/cdn/shop/files/B693-58-56-97-P1-KO_1800x1800.webp?v=1698129133: Client error '404 Not Found' for url 'https://www.alrugaibfurniture.com/cdn/shop/files/B693-58-56-97-P1-KO_1800x1800.webp?v=1698129133'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-78162-ZEPPELIN-QUEEN-BED,https://www.alrugaibfurniture.com/cdn/shop/files/OA-1005-02_1800x1800.png?v=1706428255,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected '2-seater-sofa'. This image may contain the wrong product type or category. Detection confidence: 0.342""}"
BED-78233-IN-HOUSE-VALENCIA-BED-FRAME-VE,https://www.alrugaibfurniture.com/cdn/shop/files/2_dd16f020-afaa-4c30-808f-6278ac883cb6_1800x1800.jpg?v=1701253624,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'sofa'. This image may contain the wrong product type or category. Detection confidence: 0.299""}"
BED-78232-IN-HOUSE-LUJIN-BED-FRAME-LINEN,https://www.alrugaibfurniture.com/cdn/shop/files/902158204407-2_d8503120-b920-4eec-86e9-329c2544d05d_1800x1800.jpg?v=1701253541,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'chaise-lounge'. This image may contain the wrong product type or category. Detection confidence: 0.317""}"
BED-81358-FINCH-QUEEN-BEDROOM,https://www.alrugaibfurniture.com/cdn/shop/files/Untitleddesign-2023-08-22T104629.316_1800x1800.png?v=1692690208,"Failed to download image from https://www.alrugaibfurniture.com/cdn/shop/files/Untitleddesign-2023-08-22T104629.316_1800x1800.png?v=1692690208: Client error '404 Not Found' for url 'https://www.alrugaibfurniture.com/cdn/shop/files/Untitleddesign-2023-08-22T104629.316_1800x1800.png?v=1692690208'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-78231-IN-HOUSE-SERIN-BED-FRAME-VELVE,https://www.alrugaibfurniture.com/cdn/shop/files/Untitled-2_1800x1800.jpg?v=1701253555,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'chaise-lounge'. This image may contain the wrong product type or category. Detection confidence: 0.931""}"
BED-82976-CER-14-VASE-WCUT-OUT-CREAM,https://www.alrugaibfurniture.com/cdn/shop/files/13903-18_6_1800x1800.jpg?v=1717063270,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'wall-lighting'. This image may contain the wrong product type or category. Detection confidence: 0.296""}"
BED-81359-CALVERSON-QUEEN-BEDROOM,https://www.alrugaibfurniture.com/cdn/shop/files/Untitleddesign-2023-08-22T112356.949_1800x1800.png?v=1692692457,"Failed to download image from https://www.alrugaibfurniture.com/cdn/shop/files/Untitleddesign-2023-08-22T112356.949_1800x1800.png?v=1692692457: Client error '404 Not Found' for url 'https://www.alrugaibfurniture.com/cdn/shop/files/Untitleddesign-2023-08-22T112356.949_1800x1800.png?v=1692692457'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-85599-IN-HOUSE-BERLIN-BED-FRAME-LINE,https://www.alrugaibfurniture.com/cdn/shop/files/light-beige_172da71e-b438-461a-9816-fa617b5fe07d_1800x1800.jpg?v=1698656654,"Failed to download image from https://www.alrugaibfurniture.com/cdn/shop/files/light-beige_172da71e-b438-461a-9816-fa617b5fe07d_1800x1800.jpg?v=1698656654: Client error '404 Not Found' for url 'https://www.alrugaibfurniture.com/cdn/shop/files/light-beige_172da71e-b438-461a-9816-fa617b5fe07d_1800x1800.jpg?v=1698656654'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-85598-IN-HOUSE-BERLIN-BED-FRAME-LINE,https://www.alrugaibfurniture.com/cdn/shop/files/light-beige_8874dc5b-a592-49c7-aa2d-24df685c5d34_1800x1800.jpg?v=1698656846,"Failed to download image from https://www.alrugaibfurniture.com/cdn/shop/files/light-beige_8874dc5b-a592-49c7-aa2d-24df685c5d34_1800x1800.jpg?v=1698656846: Client error '404 Not Found' for url 'https://www.alrugaibfurniture.com/cdn/shop/files/light-beige_8874dc5b-a592-49c7-aa2d-24df685c5d34_1800x1800.jpg?v=1698656846'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-88784-WILLISA-CHAIR,https://midasfurniture.com/media/catalog/product/1/6/16-150517_f.jpg?optimize=high&height=274&width=345,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'sofa'. This image may contain the wrong product type or category. Detection confidence: 0.676""}"
BED-86612-HALLITYN-FULL-PANEL-PLATFORM-B,https://www.alrugaibfurniture.com/cdn/shop/files/hallityn-full-panel-platform-bed-3607091_1800x1800.jpg?v=1758492710,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'pillow'. This image may contain the wrong product type or category. Detection confidence: 0.960""}"
BED-98365-MEL-BED,https://cdn.abyat.com/products/659828/659828_PI_1.png/fit-in/1024x1024,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'chaise-lounge'. This image may contain the wrong product type or category. Detection confidence: 0.718""}"
BED-97170-TIIPII-HANGING-CHAIR,https://cdn.abyat.com/products/468544/468544_LS_1.jpg/fit-in/1024x1024,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'pillow'. This image may contain the wrong product type or category. Detection confidence: 0.893""}"
BED-98368-BORA-BED,https://cdn.abyat.com/products/644033/644033_PI_1.png/fit-in/1024x1024,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'chaise-lounge'. This image may contain the wrong product type or category. Detection confidence: 0.727""}"
BED-98370-BORA-BED,https://cdn.abyat.com/products/644031/644031_PI_1.png/fit-in/1024x1024,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'chaise-lounge'. This image may contain the wrong product type or category. Detection confidence: 0.709""}"
BED-98435-LATITUDE-BED,https://cdn.abyat.com/products/449851/449851_PI_1.png/fit-in/1024x1024,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'chaise-lounge'. This image may contain the wrong product type or category. Detection confidence: 0.880""}"
BED-98453-NEAT-BEDSIDE-SLEEPER,https://cdn.abyat.com/products/489011/489011_LS_1.jpg/fit-in/1024x1024,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'carpet'. This image may contain the wrong product type or category. Detection confidence: 0.964""}"
BED-98463-DUPLEX-KIDS-SINGLE-BED,https://cdn.abyat.com/products/463531/463531_LS_1.jpg/fit-in/1024x1024,"Validation error: {""detail"":""No objects detected in image for category 'bed'. Cannot ingest product without detection. Please ensure the image contains a clear view of the product.""}"
BED-98460-MAEL-KIDS-BED,https://cdn.abyat.com/products/470038/470038_LS_2.jpg/fit-in/1024x1024,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'carpet'. This image may contain the wrong product type or category. Detection confidence: 0.981""}"
BED-98471-PLAIN-BED-LINEN-FITTED-SHEET,https://cdn.abyat.com/products/291468/291468_PI_1.png/fit-in/1024x1024,"Validation error: {""detail"":""No objects detected in image for category 'bed'. Cannot ingest product without detection. Please ensure the image contains a clear view of the product.""}"
BED-98476-DOWN-ALTERNATIVE-COMFORTER,https://cdn.abyat.com/products/495937/495937_PI_1.jpg/fit-in/1024x1024,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'pillow'. This image may contain the wrong product type or category. Detection confidence: 0.704""}"
BED-89854-ANAVIX-BED-ONLY-GRY,https://midasfurniture.com/media/catalog/product/1/2/12-161012_a.jpg?optimize=high&height=274&width=345,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'chaise-lounge'. This image may contain the wrong product type or category. Detection confidence: 0.970""}"
BED-98557-JADE-KIDS-WARDROBE,https://cdn.abyat.com/products/489081/489081_LS_1.jpg/fit-in/1024x1024,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'pendant-lighting'. This image may contain the wrong product type or category. Detection confidence: 0.979""}"
BED-89860-WYEES-BED-KING-SIZE-193203-CM,https://midasfurniture.com/media/catalog/product/1/2/12-155065_i.jpg?optimize=high&height=274&width=345,"Validation error: {""detail"":""No objects detected in image for category 'bed'. Cannot ingest product without detection. Please ensure the image contains a clear view of the product.""}"
BED-89863-JURDEL-BED-KING-SIZE-180200CM,https://midasfurniture.com/media/catalog/product/1/2/12-153378_i.jpg?optimize=high&height=274&width=345,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'chaise-lounge'. This image may contain the wrong product type or category. Detection confidence: 0.932""}"
BED-89930-MALINDA-BEDDING-SET-KING-SIZE-,https://midasfurniture.com/media/catalog/product/1/7/17-146298_a.jpg?optimize=high&height=274&width=345,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'pillow'. This image may contain the wrong product type or category. Detection confidence: 0.948""}"
BED-89873-GROVEIA-BED-QUEEN-SIZE-150200-,https://midasfurniture.com/media/catalog/product/1/2/12-162444_a.webp?optimize=high&height=274&width=345,"Validation error: {""detail"":""No objects detected in image for category 'bed'. Cannot ingest product without detection. Please ensure the image contains a clear view of the product.""}"
BED-89942-GILFORD-BEDDING-SET-KING-SIZE-,https://midasfurniture.com/media/catalog/product/1/7/17-146421_a.jpg?optimize=high&height=274&width=345,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'pillow'. This image may contain the wrong product type or category. Detection confidence: 0.964""}"
BED-89931-TITAK-BEDDING-SET-KING-SIZE-19,https://midasfurniture.com/media/catalog/product/1/7/17-146388_a.jpg?optimize=high&height=274&width=345,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'pillow'. This image may contain the wrong product type or category. Detection confidence: 0.936""}"
BED-89934-SCAVY-BEDDING-SET-KING-SIZE-19,https://midasfurniture.com/media/catalog/product/1/7/17-146409_a.jpg?optimize=high&height=274&width=345,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'pillow'. This image may contain the wrong product type or category. Detection confidence: 0.950""}"
BED-89933-TITAK-BEDDING-SET-KING-SIZE-18,https://midasfurniture.com/media/catalog/product/1/7/17-146389_a.jpg?optimize=high&height=274&width=345,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'pillow'. This image may contain the wrong product type or category. Detection confidence: 0.936""}"
BED-89969-PLUMBAGO-BEDROOM-SET-WITHOUT-C,https://midasfurniture.com/media/catalog/product/1/2/12-161170_a_1.jpg?optimize=high&height=274&width=345,"Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-89971-STOSA-BEDROOM-SET-KING-SIZE-18,https://midasfurniture.com/media/catalog/product/1/2/12-163958_a.webp?optimize=high&height=274&width=345,"Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-89963-LENORIS-BEDROOM-SET-KING-SIZE-,https://midasfurniture.com/media/catalog/product/s/n/snapedit_1726121392010_3.jpg?optimize=high&height=274&width=345,"Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-89961-GEOMETRIC-BEDROOM-SET-KING-SIZ,https://midasfurniture.com/media/catalog/product/1/2/12-144166_a.jpg?optimize=high&height=274&width=345,"Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-89980-LAVY-BEDROOM-SET-KING-SIZE-193,https://midasfurniture.com/media/catalog/product/1/2/12-162703_a.webp?optimize=high&height=274&width=345,"Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-89977-ARLENDYNE-BEDROOM-SET-KING-SIZ,https://midasfurniture.com/media/catalog/product/1/4/148406_a.jpg?optimize=high&height=274&width=345,"Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-89978-TESSARO-BEDROOM-SET-KING-SIZE-,https://midasfurniture.com/media/catalog/product/1/2/12-162098_b.webp?optimize=high&height=274&width=345,"Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
